,Symbol,Company,Year,Quarter,Number of Workers,Number of Layoffs,statement_date,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,industry,new_cases,new_cases_smoothed,new_cases_per_million,new_deaths,new_deaths_smoothed,new_deaths_per_million
138,IMAX,Imax Corporation Common Stock,2020,4,50,1,2020-12-31,55990000.0,35677000.0,20313000.0,0.3627969280228612,1056000.0,0.0,0.0,1380000.0,27674000.0,63351000.0,2390000.0,12312000.0,-4645000.0,-0.0829612430791212,-14492000.0,-0.2588319342739775,-3154000.0,-17646000.0,-0.3151634220396499,1898000.0,-21245000.0,-0.379442757635292,-0.36,-0.36,58872000.0,58872000.0,317379000.0,0.0,317379000.0,228636000.0,39580000.0,10420000.0,596015000.0,277397000.0,39027000.0,32022000.0,71049000.0,14633000.0,17983000.0,20673000.0,401735000.0,0.0,997750000.0,20837000.0,305676000.0,0.0,87982000.0,99354000.0,513849000.0,305676000.0,0.0,19134000.0,-305676000.0,19134000.0,0.0,532983000.0,407031000.0,-202849000.0,988000.0,180319000.0,385489000.0,918472000.0,0.0,611352000.0,293973000.0,-19544000.0,12312000.0,476000.0,5693000.0,1273000.0,3247000.0,11915000.0,0.0,12239000.0,7597000.0,7807000.0,-1404000.0,0.0,0.0,0.0,-243000.0,-1647000.0,0.0,0.0,260000.0,0.0,6798000.0,7058000.0,-1036000.0,12182000.0,317379000.0,305197000.0,7807000.0,-1647000.0,6160000.0,622.0,,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
139,IMH,Impac Mortgage Holdings Inc. Common Stock,2020,2,333,1,2020-06-30,-4058000.0,7774000.0,-11832000.0,-2.9157220305569247,0.0,6617000.0,74000.0,0.0,6691000.0,14465000.0,35051000.0,0.0,12237000.0,3.015524889107935,-18523000.0,-4.56456382454411,-4291000.0,-22814000.0,-5.621981271562346,15000.0,-22829000.0,-5.625677673730902,-1.075325,-1.08,21229857.0,21230000.0,43002000.0,0.0,43002000.0,0.0,0.0,34745000.0,77747000.0,0.0,0.0,279000.0,279000.0,2229662000.0,0.0,56936000.0,2286877000.0,0.0,2364624000.0,0.0,1571000.0,0.0,0.0,0.0,1571000.0,2280961000.0,0.0,0.0,67071000.0,2348032000.0,0.0,2349603000.0,212000.0,-1245860000.0,23899000.0,1236749000.0,15021000.0,2364624000.0,0.0,2282532000.0,2239530000.0,-22829000.0,0.0,0.0,111000.0,-2154000.0,0.0,0.0,0.0,-2154000.0,497644000.0,472772000.0,-150000.0,0.0,0.0,0.0,121923000.0,121773000.0,-642165000.0,0.0,0.0,0.0,3806000.0,-638359000.0,0.0,-43814000.0,48328000.0,92142000.0,472772000.0,5169000.0,472622000.0,0.0,Mortgage Finance,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
140,INTU,Intuit Inc. Common Stock,2020,2,189,1,2020-07-31,1816000000.0,322000000.0,1494000000.0,0.8226872246696035,393000000.0,193000000.0,424000000.0,1000000.0,1011000000.0,1333000000.0,7000000.0,50000000.0,543000000.0,0.2990088105726872,483000000.0,0.2659691629955947,3000000.0,486000000.0,0.2676211453744493,41000000.0,445000000.0,0.2450440528634361,1.7,1.68,262000000.0,264000000.0,6442000000.0,608000000.0,7050000000.0,161000000.0,0.0,769000000.0,7980000000.0,960000000.0,1654000000.0,28000000.0,1682000000.0,19000000.0,65000000.0,225000000.0,2951000000.0,0.0,10931000000.0,305000000.0,1384000000.0,0.0,1107000000.0,733000000.0,3529000000.0,2252000000.0,0.0,2000000.0,42000000.0,2296000000.0,0.0,5825000000.0,3000000.0,10885000000.0,-32000000.0,-5750000000.0,5106000000.0,10931000000.0,627000000.0,3636000000.0,-2806000000.0,445000000.0,50000000.0,-77000000.0,114000000.0,-159000000.0,73000000.0,0.0,-78000000.0,155000000.0,-86000000.0,287000000.0,48000000.0,0.0,-214000000.0,213000000.0,-33000000.0,14000000.0,-12000000.0,0.0,0.0,-142000000.0,2984000000.0,2830000000.0,6000000.0,3137000000.0,6697000000.0,3560000000.0,287000000.0,-30000000.0,257000000.0,10600.0,Software—Application,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
141,JAKK,JAKKS Pacific Inc. Common Stock,2020,2,56,1,2020-06-30,78758000.0,61988000.0,16770000.0,0.2129307498920744,0.0,20756000.0,3908000.0,0.0,24664000.0,86652000.0,5543000.0,2579000.0,-14882000.0,-0.1889585819853221,-9746000.0,-0.1237461591203433,-13250000.0,-22996000.0,-0.2919830366438965,272000.0,-23276000.0,-0.295538231036847,-7.7,-7.7,3064000.0,3064000.0,48133000.0,0.0,48133000.0,69003000.0,57681000.0,33003000.0,207820000.0,44623000.0,35083000.0,2838000.0,37921000.0,0.0,0.0,10056000.0,92600000.0,0.0,300420000.0,53103000.0,11404000.0,502000.0,0.0,57504000.0,122513000.0,174164000.0,0.0,226000.0,26669000.0,201059000.0,0.0,323572000.0,5000.0,-218463000.0,-15975000.0,210152000.0,-24281000.0,299291000.0,0.0,185568000.0,137435000.0,-23276000.0,2579000.0,0.0,714000.0,16513000.0,-4890000.0,-9448000.0,29213000.0,569000.0,10435000.0,6965000.0,-2750000.0,0.0,0.0,0.0,65000.0,-2685000.0,-1905000.0,0.0,-2000.0,0.0,6206000.0,4299000.0,81000.0,8660000.0,52688000.0,44028000.0,6965000.0,-2750000.0,4215000.0,626.0,Leisure,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
142,JBL,Jabil Inc. Common Stock,2020,4,693,2,2020-02-29,6125083000.0,5694958000.0,430125000.0,0.0702235381953191,11290000.0,285024000.0,0.0,13577000.0,309891000.0,6004849000.0,46183000.0,199488000.0,274046000.0,0.0447415977873279,90630000.0,0.0147965341857408,-61553000.0,29077000.0,0.0047472009767051,31658000.0,-3283000.0,-0.0005359927367514,-0.02,-0.02,152058000.0,152058000.0,696745000.0,0.0,696745000.0,3371711000.0,3339890000.0,569493000.0,7977839000.0,3835451000.0,700597000.0,234977000.0,935574000.0,0.0,194468000.0,196346000.0,5161839000.0,0.0,13139678000.0,4652138000.0,737874000.0,0.0,495314000.0,2519815000.0,8405141000.0,2086359000.0,0.0,118123000.0,770915000.0,2975397000.0,0.0,11380538000.0,263000.0,2048954000.0,-102943000.0,-199443000.0,1746831000.0,13127369000.0,0.0,2824233000.0,2127488000.0,-3283000.0,199488000.0,9732000.0,15109000.0,-185671000.0,1288181000.0,7111000.0,-1454239000.0,-276000.0,27847000.0,63222000.0,-218372000.0,-24428000.0,0.0,0.0,13181000.0,-229619000.0,-3048454000.0,0.0,-72270000.0,-12549000.0,3284426000.0,151153000.0,-7853000.0,-23097000.0,696745000.0,719842000.0,63222000.0,-218372000.0,-155150000.0,240000.0,Electronic Components,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
143,JBL,Jabil Inc. Common Stock,2021,3,211,2,2021-11-30,8567000000.0,7892000000.0,675000000.0,0.0787907085327419,9000000.0,0.0,0.0,8000000.0,325000000.0,8217000000.0,33000000.0,269000000.0,619000000.0,0.0722539978989144,350000000.0,0.0408544414614217,-33000000.0,317000000.0,0.0370024512664876,76000000.0,241000000.0,0.0281312011205789,1.68,1.63,144100000.0,147700000.0,1229000000.0,0.0,1229000000.0,5050000000.0,4681000000.0,852000000.0,11812000000.0,4446000000.0,713000000.0,173000000.0,886000000.0,0.0,176000000.0,268000000.0,5776000000.0,0.0,17588000000.0,7483000000.0,611000000.0,189000000.0,667000000.0,3015000000.0,11965000000.0,2782000000.0,113000000.0,113000000.0,408000000.0,3416000000.0,0.0,15381000000.0,0.0,2917000000.0,-48000000.0,-663000000.0,2206000000.0,17587000000.0,0.0,3393000000.0,2164000000.0,241000000.0,269000000.0,0.0,0.0,-556000000.0,0.0,0.0,0.0,-153000000.0,0.0,-46000000.0,-281000000.0,0.0,0.0,0.0,208000000.0,-73000000.0,-574000000.0,0.0,-127000000.0,-14000000.0,507000000.0,-208000000.0,-11000000.0,-338000000.0,1229000000.0,1567000000.0,-46000000.0,-281000000.0,-327000000.0,0.0,Electronic Components,105140.77173913045,102092.02486956524,310.80082608695653,1035.1304347826087,983.925445652174,3.059891304347826
144,JJSF,J & J Snack Foods Corp. Common Stock,2020,2,181,1,2020-06-27,214563000.0,177367000.0,37196000.0,0.1733570093632173,0.0,8320000.0,43224000.0,0.0,51544000.0,228911000.0,7000.0,13382000.0,-4738000.0,-0.0220820924390505,-19420000.0,-0.0905095473124443,1293000.0,-18127000.0,-0.0844833452179546,-5480000.0,-12647000.0,-0.0589430610123833,-0.67,-0.67,18888000.0,18888000.0,169961000.0,58268000.0,228229000.0,116488000.0,120564000.0,13660000.0,478941000.0,329328000.0,123033000.0,81117000.0,204150000.0,42095000.0,0.0,2772000.0,578345000.0,0.0,1057286000.0,68829000.0,14242000.0,0.0,0.0,44769000.0,127840000.0,57026000.0,0.0,61348000.0,472000.0,118846000.0,0.0,246686000.0,46560000.0,780098000.0,-16058000.0,0.0,810600000.0,1057286000.0,100363000.0,71268000.0,-98693000.0,-12647000.0,13382000.0,-128000.0,989000.0,18029000.0,18291000.0,7577000.0,0.0,0.0,4725000.0,24350000.0,-10652000.0,0.0,0.0,23187000.0,990000.0,13525000.0,-104000.0,0.0,0.0,-10879000.0,0.0,-10983000.0,100000.0,26992000.0,169961000.0,142969000.0,24350000.0,-10652000.0,13698000.0,0.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
145,JNJ,Johnson & Johnson Common Stock,2021,1,2,1,2021-04-04,22321000000.0,7063000000.0,15258000000.0,0.6835715245732719,3178000000.0,0.0,0.0,0.0,8610000000.0,15673000000.0,63000000.0,1894000000.0,9386000000.0,0.4205008736167734,6648000000.0,0.2978361184534743,781000000.0,7429000000.0,0.3328255902513328,1232000000.0,6197000000.0,0.2776309305138659,2.353851,2.32,2632702000.0,2672700000.0,12671000000.0,11948000000.0,24619000000.0,14938000000.0,9952000000.0,3024000000.0,52533000000.0,18367000000.0,35688000000.0,51110000000.0,86798000000.0,0.0,8321000000.0,6538000000.0,120024000000.0,0.0,172557000000.0,8503000000.0,3350000000.0,1877000000.0,0.0,27202000000.0,40932000000.0,30263000000.0,0.0,6507000000.0,29021000000.0,65791000000.0,0.0,106723000000.0,3120000000.0,116508000000.0,-15328000000.0,-38466000000.0,65834000000.0,172557000000.0,0.0,33613000000.0,20942000000.0,6197000000.0,1894000000.0,-730000000.0,307000000.0,-3015000000.0,-1604000000.0,-695000000.0,0.0,11601000000.0,-579000000.0,4074000000.0,-677000000.0,0.0,-5994000000.0,5233000000.0,1253000000.0,-185000000.0,-1476000000.0,0.0,-1438000000.0,-2659000000.0,448000000.0,-5125000000.0,-78000000.0,-1314000000.0,12671000000.0,13985000000.0,4074000000.0,-677000000.0,3397000000.0,0.0,Drug Manufacturers—General,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
146,JWN,Nordstrom Inc. Common Stock,2020,2,1063,4,2020-08-01,1862000000.0,1406000000.0,456000000.0,0.2448979591836734,0.0,826000000.0,0.0,0.0,826000000.0,2232000000.0,51000000.0,216000000.0,-154000000.0,-0.0827067669172932,-370000000.0,-0.1987110633727175,-51000000.0,-421000000.0,-0.2261009667024704,-166000000.0,-255000000.0,-0.1369495166487647,-1.62,-1.62,157200000.0,157200000.0,991000000.0,0.0,991000000.0,146000000.0,1466000000.0,802000000.0,3405000000.0,5500000000.0,249000000.0,0.0,249000000.0,0.0,0.0,381000000.0,6130000000.0,0.0,9535000000.0,1298000000.0,772000000.0,0.0,0.0,1572000000.0,3642000000.0,3266000000.0,0.0,0.0,2453000000.0,5719000000.0,0.0,9361000000.0,3168000000.0,-2916000000.0,-78000000.0,0.0,174000000.0,9535000000.0,0.0,4038000000.0,3047000000.0,-255000000.0,216000000.0,-13000000.0,20000000.0,199000000.0,24000000.0,169000000.0,243000000.0,3000000.0,20000000.0,187000000.0,0.0,0.0,0.0,0.0,-85000000.0,-85000000.0,0.0,0.0,0.0,0.0,-468000000.0,-468000000.0,2000000.0,-364000000.0,991000000.0,1355000000.0,187000000.0,-97000000.0,90000000.0,68000.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
147,JWN,Nordstrom Inc. Common Stock,2020,3,521,1,2020-10-31,3089000000.0,2019000000.0,1070000000.0,0.3463904176108773,0.0,0.0,0.0,0.0,964000000.0,2983000000.0,48000000.0,206000000.0,312000000.0,0.1010035610229847,106000000.0,0.0343153123988345,-48000000.0,58000000.0,0.018776303010683,5000000.0,53000000.0,0.0171576561994172,0.34,0.34,157500000.0,158200000.0,889000000.0,0.0,889000000.0,256000000.0,1860000000.0,902000000.0,3907000000.0,5381000000.0,249000000.0,0.0,249000000.0,0.0,0.0,274000000.0,5904000000.0,0.0,9811000000.0,2053000000.0,968000000.0,0.0,0.0,1373000000.0,4394000000.0,2767000000.0,0.0,0.0,2398000000.0,5165000000.0,0.0,9559000000.0,3190000000.0,-2863000000.0,-75000000.0,0.0,252000000.0,9811000000.0,0.0,3735000000.0,2846000000.0,53000000.0,206000000.0,106000000.0,17000000.0,-227000000.0,-106000000.0,-222000000.0,458000000.0,15000000.0,0.0,155000000.0,0.0,0.0,0.0,0.0,-80000000.0,-80000000.0,-216000000.0,0.0,0.0,0.0,40000000.0,-176000000.0,-1000000.0,-102000000.0,889000000.0,991000000.0,155000000.0,-83000000.0,72000000.0,68000.0,,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
148,KALU,Kaiser Aluminum Corporation Common Stock,2020,2,78,1,2020-06-30,275700000.0,237500000.0,38200000.0,0.1385564018861081,0.0,0.0,0.0,-1100000.0,21600000.0,259100000.0,10500000.0,13000000.0,18200000.0,0.0660137830975698,4700000.0,0.0170475154153064,-10000000.0,-5300000.0,-0.0192237939789626,1300000.0,-6600000.0,-0.0239390642002176,-0.41,-0.41,15781000.0,15781000.0,710600000.0,0.0,710600000.0,190000000.0,181400000.0,25700000.0,1107700000.0,653600000.0,18800000.0,28100000.0,46900000.0,0.0,0.0,40200000.0,740700000.0,0.0,1848400000.0,61000000.0,0.0,8400000.0,0.0,81000000.0,150400000.0,864100000.0,0.0,7300000.0,107800000.0,979200000.0,0.0,1129600000.0,200000.0,173400000.0,-42200000.0,587400000.0,718800000.0,1848400000.0,0.0,864100000.0,153500000.0,-6600000.0,13000000.0,1000000.0,3000000.0,30400000.0,49100000.0,13200000.0,-50400000.0,4600000.0,1700000.0,42500000.0,0.0,0.0,-500000.0,39300000.0,-10700000.0,28100000.0,-400000.0,0.0,0.0,-10600000.0,343900000.0,332900000.0,0.0,403500000.0,724600000.0,321100000.0,42500000.0,-10700000.0,31800000.0,2575.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
149,KBR,KBR Inc. Common Stock,2020,4,111,1,2020-12-31,1466000000.0,1300000000.0,166000000.0,0.1132332878581173,0.0,0.0,0.0,0.0,76000000.0,1376000000.0,23000000.0,41000000.0,85000000.0,0.0579809004092769,45000000.0,0.0306957708049113,-23000000.0,22000000.0,0.015006821282401,2000000.0,19000000.0,0.0129604365620736,0.134976,0.13,140766052.0,146153846.0,436000000.0,0.0,436000000.0,1099000000.0,0.0,99000000.0,1634000000.0,284000000.0,1761000000.0,683000000.0,2444000000.0,881000000.0,297000000.0,165000000.0,4071000000.0,0.0,5705000000.0,596000000.0,61000000.0,45000000.0,356000000.0,397000000.0,1455000000.0,1772000000.0,0.0,26000000.0,843000000.0,2641000000.0,0.0,4096000000.0,0.0,1305000000.0,-1083000000.0,1358000000.0,1580000000.0,5676000000.0,0.0,1833000000.0,1397000000.0,19000000.0,41000000.0,-29000000.0,0.0,73000000.0,177000000.0,0.0,-55000000.0,-60000000.0,18000000.0,122000000.0,-12000000.0,-827000000.0,0.0,0.0,0.0,-839000000.0,-11000000.0,1000000.0,-47000000.0,-14000000.0,255000000.0,184000000.0,20000000.0,-513000000.0,436000000.0,949000000.0,122000000.0,-12000000.0,110000000.0,0.0,,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
150,KDP,Keurig Dr Pepper Inc. Common Stock,2020,2,69,1,2020-06-30,2864000000.0,1302000000.0,1562000000.0,0.5453910614525139,0.0,0.0,0.0,0.0,1001000000.0,2303000000.0,157000000.0,162000000.0,725000000.0,0.2531424581005586,561000000.0,0.1958798882681564,-155000000.0,406000000.0,0.1417597765363128,108000000.0,298000000.0,0.1040502793296089,0.21,0.21,1407200000.0,1421500000.0,149000000.0,0.0,149000000.0,1075000000.0,747000000.0,269000000.0,2240000000.0,2663000000.0,19968000000.0,23785000000.0,43753000000.0,140000000.0,29000000.0,201000000.0,46786000000.0,0.0,49026000000.0,3377000000.0,2371000000.0,135000000.0,0.0,1415000000.0,7298000000.0,12635000000.0,0.0,5922000000.0,248000000.0,18805000000.0,0.0,26103000000.0,14000000.0,1613000000.0,-328000000.0,21624000000.0,22923000000.0,49026000000.0,0.0,15006000000.0,14857000000.0,298000000.0,162000000.0,-24000000.0,23000000.0,131000000.0,16000000.0,-63000000.0,0.0,98000000.0,58000000.0,648000000.0,-125000000.0,0.0,0.0,0.0,-1000000.0,-126000000.0,-2186000000.0,0.0,0.0,-211000000.0,1824000000.0,-573000000.0,5000000.0,-46000000.0,177000000.0,223000000.0,648000000.0,-125000000.0,523000000.0,21500.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
151,KDP,Keurig Dr Pepper Inc. Common Stock,2020,3,87,1,2020-09-30,3020000000.0,1316000000.0,1704000000.0,0.5642384105960265,0.0,0.0,0.0,2000000.0,951000000.0,2267000000.0,148000000.0,165000000.0,897000000.0,0.2970198675496688,753000000.0,0.2493377483443708,-169000000.0,584000000.0,0.1933774834437086,141000000.0,443000000.0,0.1466887417218543,0.31,0.31,1407300000.0,1422900000.0,191000000.0,0.0,191000000.0,1118000000.0,824000000.0,283000000.0,2416000000.0,2751000000.0,20029000000.0,23834000000.0,43863000000.0,128000000.0,31000000.0,192000000.0,46965000000.0,0.0,49381000000.0,3517000000.0,2295000000.0,22000000.0,0.0,1495000000.0,7329000000.0,12558000000.0,0.0,5945000000.0,252000000.0,18755000000.0,0.0,26084000000.0,14000000.0,1845000000.0,-217000000.0,21654000000.0,23296000000.0,49380000000.0,0.0,14853000000.0,14662000000.0,443000000.0,165000000.0,2000000.0,20000000.0,-47000000.0,-59000000.0,-74000000.0,0.0,-187000000.0,21000000.0,604000000.0,-80000000.0,-4000000.0,0.0,0.0,-6000000.0,-90000000.0,-1072000000.0,7000000.0,0.0,-212000000.0,812000000.0,-465000000.0,-8000000.0,41000000.0,218000000.0,177000000.0,604000000.0,-91000000.0,513000000.0,21500.0,,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
152,KMB,Kimberly-Clark Corporation Common Stock,2020,2,47,1,2020-06-30,4612000000.0,2835000000.0,1777000000.0,0.3852992194275802,0.0,0.0,0.0,8000000.0,852000000.0,3687000000.0,65000000.0,201000000.0,1146000000.0,0.2484822202948829,925000000.0,0.2005637467476149,-69000000.0,856000000.0,0.1856027753686036,199000000.0,681000000.0,0.1476582827406765,2.0,1.99,340900000.0,341900000.0,1448000000.0,0.0,1448000000.0,2024000000.0,1825000000.0,607000000.0,5904000000.0,7366000000.0,1401000000.0,0.0,1401000000.0,319000000.0,0.0,1183000000.0,10269000000.0,0.0,16173000000.0,3032000000.0,850000000.0,0.0,0.0,2612000000.0,6494000000.0,7223000000.0,0.0,527000000.0,1434000000.0,9184000000.0,0.0,15678000000.0,473000000.0,7299000000.0,-3513000000.0,-3991000000.0,268000000.0,15946000000.0,0.0,8073000000.0,6625000000.0,681000000.0,201000000.0,21000000.0,39000000.0,634000000.0,0.0,0.0,0.0,-590000000.0,3000000.0,1579000000.0,0.0,0.0,-218000000.0,158000000.0,-271000000.0,-331000000.0,0.0,0.0,-49000000.0,-365000000.0,-373000000.0,-787000000.0,8000000.0,469000000.0,1448000000.0,979000000.0,1579000000.0,-284000000.0,1295000000.0,46000.0,Household & Personal Products,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
153,KO,Coca-Cola Company (The) Common Stock,2021,1,880,2,2021-03-31,9020000000.0,3505000000.0,5515000000.0,0.6114190687361419,0.0,1150000000.0,1519000000.0,0.0,2669000000.0,6174000000.0,442000000.0,366000000.0,3561000000.0,0.3947893569844789,2722000000.0,0.3017738359201773,41000000.0,2763000000.0,0.3063192904656319,508000000.0,2245000000.0,0.2488913525498891,0.52,0.52,4307000000.0,4330000000.0,8484000000.0,4105000000.0,12589000000.0,3762000000.0,3356000000.0,2225000000.0,21932000000.0,10673000000.0,17618000000.0,11172000000.0,28790000000.0,19772000000.0,2332000000.0,6494000000.0,68061000000.0,0.0,89993000000.0,10929000000.0,4813000000.0,744000000.0,0.0,0.0,16486000000.0,40170000000.0,0.0,2447000000.0,8558000000.0,51175000000.0,0.0,67661000000.0,1760000000.0,67009000000.0,-14133000000.0,-34281000000.0,20355000000.0,88016000000.0,23877000000.0,44983000000.0,36499000000.0,2245000000.0,366000000.0,377000000.0,58000000.0,-1377000000.0,0.0,0.0,0.0,5446000000.0,-33000000.0,1636000000.0,-216000000.0,-2000000.0,-1466000000.0,1375000000.0,28000000.0,-281000000.0,-3044000000.0,183000000.0,-104000000.0,-1810000000.0,5139000000.0,364000000.0,-18000000.0,1701000000.0,8811000000.0,7110000000.0,1636000000.0,-216000000.0,1420000000.0,0.0,,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
154,LC,LendingClub Corporation Common Stock,2020,2,511,2,2020-06-30,26039000.0,0.0,0.0,0.0,0.0,56620000.0,8723000.0,0.0,0.0,0.0,37766000.0,16611000.0,-24094000.0,-0.9253043511655592,0.0,0.0,0.0,-78471000.0,-3.0135949921271936,0.0,-78471000.0,-3.0135949921271936,-0.87,-0.87,70304166.0,70304166.0,338394000.0,221930000.0,560324000.0,25779000.0,0.0,1437255000.0,2023358000.0,186104000.0,0.0,12932000.0,12932000.0,230205000.0,0.0,0.0,429241000.0,0.0,2452599000.0,10731000.0,480079000.0,0.0,0.0,0.0,490810000.0,1079873000.0,4801000.0,0.0,0.0,1084674000.0,130973000.0,1706457000.0,709000.0,-725234000.0,-7582000.0,1478247000.0,746142000.0,2452599000.0,452135000.0,1559952000.0,1221558000.0,-78471000.0,16611000.0,0.0,14204000.0,17166000.0,-1959000.0,0.0,-3555000.0,0.0,192570000.0,162080000.0,-8148000.0,0.0,-12534000.0,65907000.0,126798000.0,172023000.0,-414447000.0,0.0,0.0,0.0,119491000.0,-294956000.0,0.0,39147000.0,472739000.0,433592000.0,162080000.0,-8148000.0,153932000.0,1030.0,Credit Services,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
155,LEG,Leggett & Platt Incorporated Common Stock,2020,2,968,5,2020-06-30,845100000.0,698800000.0,146300000.0,0.1731156076203999,0.0,97200000.0,0.0,16300000.0,113500000.0,812300000.0,21400000.0,46500000.0,70300000.0,0.0831854218435688,32800000.0,0.0388119749142113,-30400000.0,2400000.0,0.0028399006034788,8500000.0,-6100000.0,-0.0072180807005088,-0.044952,-0.05,135700000.0,135700000.0,208800000.0,0.0,208800000.0,577300000.0,574100000.0,50100000.0,1410300000.0,965300000.0,1373500000.0,730800000.0,2104300000.0,0.0,0.0,102200000.0,3171800000.0,0.0,4582100000.0,361400000.0,92900000.0,0.0,0.0,321200000.0,775500000.0,2083200000.0,0.0,212200000.0,296600000.0,2592000000.0,0.0,3367500000.0,2000000.0,2663100000.0,-117200000.0,-1333700000.0,1214200000.0,4581700000.0,0.0,2176100000.0,1967300000.0,-6100000.0,46500000.0,13900000.0,5400000.0,22000000.0,0.0,81200000.0,-62100000.0,634800000.0,30400000.0,112100000.0,-18800000.0,0.0,0.0,0.0,1300000.0,-17500000.0,-12500000.0,100000.0,-100000.0,-52900000.0,-331000000.0,-396400000.0,4800000.0,-297000000.0,208800000.0,505800000.0,112100000.0,-18800000.0,93300000.0,20400.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
